island,i,j,lat,lon,depth
SI,83,22,-40.270645,167.92711,958.3463
SI,83,23,-40.270645,168.02086,949.31836
SI,83,24,-40.270645,168.11461,949.33923
SI,83,25,-40.270645,168.20837,947.90656
SI,83,26,-40.270645,168.30212,943.92163
SI,83,27,-40.270645,168.39587,930.9389
SI,83,28,-40.270645,168.48962,914.083
SI,83,29,-40.270645,168.58337,905.432
SI,83,30,-40.270645,168.67712,898.1227
SI,83,31,-40.270645,168.77087,878.3249
SI,83,32,-40.270645,168.86462,863.7705
SI,83,33,-40.270645,168.95837,856.3253
SI,83,34,-40.270645,169.05212,850.098
SI,83,35,-40.270645,169.14589,848.40906
SI,83,36,-40.270645,169.23964,848.3288
SI,83,37,-40.270645,169.33339,850.08563
SI,83,38,-40.270645,169.42714,848.84503
SI,83,39,-40.270645,169.52089,850.74744
SI,83,40,-40.270645,169.61464,857.04333
SI,83,41,-40.270645,169.70839,860.4165
SI,83,42,-40.270645,169.80214,860.1105
SI,83,43,-40.270645,169.89589,857.85614
SI,83,44,-40.270645,169.98965,855.1037
SI,83,45,-40.270645,170.0834,852.2196
SI,83,46,-40.270645,170.17715,829.8676
SI,83,47,-40.270645,170.2709,801.06665
SI,83,48,-40.270645,170.36465,778.20557
SI,83,49,-40.270645,170.4584,748.7078
SI,83,50,-40.270645,170.55215,731.2313
SI,83,51,-40.270645,170.6459,711.14056
SI,83,52,-40.270645,170.73965,699.5323
SI,83,53,-40.270645,170.8334,689.5106
SI,83,54,-40.270645,170.92717,669.71826
SI,83,55,-40.270645,171.02092,643.00006
SI,83,56,-40.270645,171.11467,626.89514
SI,83,57,-40.270645,171.20842,610.53265
SI,83,58,-40.270645,171.30217,575.40607
SI,83,59,-40.270645,171.39592,543.22144
SI,83,60,-40.270645,171.48967,496.9726
SI,83,61,-40.270645,171.58342,433.3899
SI,83,62,-40.270645,171.67717,360.1296
SI,83,63,-40.270645,171.77092,319.2914
SI,83,64,-40.270645,171.86469,291.01566
SI,83,65,-40.270645,171.95844,275.13593
SI,83,66,-40.270645,172.05219,252.04022
SI,83,67,-40.270645,172.14594,230.8288
SI,83,68,-40.270645,172.23969,194.59781
SI,83,69,-40.270645,172.33344,161.9403
SI,83,70,-40.270645,172.42719,148.88731
SI,83,71,-40.270645,172.52094,130.27536
SI,83,72,-40.270645,172.61469,113.34139
SI,83,73,-40.270645,172.70844,110.78159
SI,83,74,-40.270645,172.8022,91.85742
SI,83,75,-40.270645,172.89595,80.484276
SI,83,76,-40.270645,172.9897,74.81668
SI,83,77,-40.270645,173.08345,69.80432
SI,83,78,-40.270645,173.1772,82.29388
SI,83,79,-40.270645,173.27095,80.03089
SI,83,80,-40.270645,173.3647,78.2847
SI,83,81,-40.270645,173.45845,78.21768
SI,83,82,-40.270645,173.5522,79.69797
SI,83,83,-40.270645,173.64597,79.93678
SI,83,84,-40.270645,173.73972,87.7914
SI,83,85,-40.270645,173.83347,100.40424
SI,83,86,-40.270645,173.92722,113.17703
SI,83,87,-40.270645,174.02097,100.175865
SI,83,88,-40.270645,174.11472,100.33627
SI,83,89,-40.270645,174.20847,99.99469
SI,83,90,-40.270645,174.30222,99.92707
SI,83,91,-40.270645,174.39597,101.86137
SI,83,92,-40.270645,174.48972,105.9065
SI,83,93,-40.270645,174.58348,100.78159
SI,83,94,-40.270645,174.67723,95.61721
SI,83,95,-40.270645,174.77098,90.44283
SI,83,96,-40.270645,174.86473,78.554344
SI,83,97,-40.270645,174.95848,80.31386
SI,83,98,-40.270645,175.05223,69.67067
SI,83,99,-40.270645,175.14598,44.1104
SI,83,100,-40.270645,175.23973,0
SI,83,101,-40.270645,175.33348,0
SI,83,102,-40.270645,175.42723,0
SI,83,103,-40.270645,175.521,0
SI,83,104,-40.270645,175.61475,0
SI,83,105,-40.270645,175.7085,0
SI,83,106,-40.270645,175.80225,0
SI,83,107,-40.270645,175.896,0
SI,83,108,-40.270645,175.98975,0
SI,83,109,-40.270645,176.0835,0
SI,83,110,-40.270645,176.17725,0
SI,83,111,-40.270645,176.271,0
SI,83,112,-40.270645,176.36475,0
SI,83,113,-40.270645,176.45851,0
SI,83,114,-40.270645,176.55226,0
SI,83,115,-40.270645,176.64601,0
SI,83,116,-40.270645,176.73976,31.208576
SI,83,117,-40.270645,176.83351,73.53626
SI,83,118,-40.270645,176.92726,139.60623
SI,83,119,-40.270645,177.02101,225.96237
SI,83,120,-40.270645,177.11476,505.92035
SI,84,0,-40.176895,165.86458,3924.866
SI,84,1,-40.176895,165.95833,3769.99
SI,84,2,-40.176895,166.05208,3316.7617
SI,84,3,-40.176895,166.14583,2651.7031
SI,84,4,-40.176895,166.23958,2435.298
SI,84,5,-40.176895,166.33334,3126.322
SI,84,6,-40.176895,166.4271,3215.7607
SI,84,7,-40.176895,166.52084,3130.2139
SI,84,8,-40.176895,166.6146,2608.2388
SI,84,9,-40.176895,166.70834,2282.3867
SI,84,10,-40.176895,166.8021,2075.5034
SI,84,11,-40.176895,166.89584,1705.6355
SI,84,12,-40.176895,166.9896,1568.9607
SI,84,13,-40.176895,167.08334,1491.0508
SI,84,14,-40.176895,167.1771,1415.1135
SI,84,15,-40.176895,167.27086,1292.2605
SI,84,16,-40.176895,167.36461,1223.1772
SI,84,17,-40.176895,167.45836,1167.9166
SI,84,18,-40.176895,167.55211,1116.9672
SI,84,19,-40.176895,167.64586,1059.9435
SI,84,20,-40.176895,167.73961,1010.75195
SI,84,21,-40.176895,167.83336,967.945
SI,84,22,-40.176895,167.92711,940.8477
SI,84,23,-40.176895,168.02086,948.04346
SI,84,24,-40.176895,168.11461,938.18823
SI,84,25,-40.176895,168.20837,926.877
SI,84,26,-40.176895,168.30212,918.87854
SI,84,27,-40.176895,168.39587,907.31836
SI,84,28,-40.176895,168.48962,892.3944
SI,84,29,-40.176895,168.58337,881.7947
SI,84,30,-40.176895,168.67712,866.04254
SI,84,31,-40.176895,168.77087,852.567
SI,84,32,-40.176895,168.86462,843.3424
SI,84,33,-40.176895,168.95837,831.7776
SI,84,34,-40.176895,169.05212,823.848
SI,84,35,-40.176895,169.14589,816.95624
SI,84,36,-40.176895,169.23964,815.24615
SI,84,37,-40.176895,169.33339,816.1264
SI,84,38,-40.176895,169.42714,817.81036
SI,84,39,-40.176895,169.52089,826.9783
SI,84,40,-40.176895,169.61464,842.1885
SI,84,41,-40.176895,169.70839,849.10223
SI,84,42,-40.176895,169.80214,850.4137
SI,84,43,-40.176895,169.89589,850.3108
SI,84,44,-40.176895,169.98965,849.8075
SI,84,45,-40.176895,170.0834,842.7402
SI,84,46,-40.176895,170.17715,818.14935
SI,84,47,-40.176895,170.2709,799.48224
SI,84,48,-40.176895,170.36465,783.1697
SI,84,49,-40.176895,170.4584,760.54926
SI,84,50,-40.176895,170.55215,747.37897
SI,84,51,-40.176895,170.6459,737.86755
SI,84,52,-40.176895,170.73965,722.185
SI,84,53,-40.176895,170.8334,708.7683
SI,84,54,-40.176895,170.92717,702.714
SI,84,55,-40.176895,171.02092,687.8962
SI,84,56,-40.176895,171.11467,658.12604
SI,84,57,-40.176895,171.20842,649.21497
SI,84,58,-40.176895,171.30217,627.7711
SI,84,59,-40.176895,171.39592,607.7495
SI,84,60,-40.176895,171.48967,562.46497
SI,84,61,-40.176895,171.58342,500.37408
SI,84,62,-40.176895,171.67717,406.89362
SI,84,63,-40.176895,171.77092,360.44583
SI,84,64,-40.176895,171.86469,332.31494
SI,84,65,-40.176895,171.95844,308.8287
SI,84,66,-40.176895,172.05219,317.93536
SI,84,67,-40.176895,172.14594,269.38544
SI,84,68,-40.176895,172.23969,225.33131
SI,84,69,-40.176895,172.33344,199.04797
SI,84,70,-40.176895,172.42719,179.94452
SI,84,71,-40.176895,172.52094,150.16924
SI,84,72,-40.176895,172.61469,134.83664
SI,84,73,-40.176895,172.70844,122.17572
SI,84,74,-40.176895,172.8022,123.53104
SI,84,75,-40.176895,172.89595,110.443596
SI,84,76,-40.176895,172.9897,105.03746
SI,84,77,-40.176895,173.08345,99.11617
SI,84,78,-40.176895,173.1772,95.16036
SI,84,79,-40.176895,173.27095,91.13553
SI,84,80,-40.176895,173.3647,85.74367
SI,84,81,-40.176895,173.45845,81.461365
SI,84,82,-40.176895,173.5522,80.37799
SI,84,83,-40.176895,173.64597,79.99933
SI,84,84,-40.176895,173.73972,82.90906
SI,84,85,-40.176895,173.83347,101.16986
SI,84,86,-40.176895,173.92722,100.007835
SI,84,87,-40.176895,174.02097,99.78847
SI,84,88,-40.176895,174.11472,90.52161
SI,84,89,-40.176895,174.20847,89.69501
SI,84,90,-40.176895,174.30222,89.9512
SI,84,91,-40.176895,174.39597,89.093285
SI,84,92,-40.176895,174.48972,87.560715
SI,84,93,-40.176895,174.58348,90.019806
SI,84,94,-40.176895,174.67723,84.01054
SI,84,95,-40.176895,174.77098,79.13832
SI,84,96,-40.176895,174.86473,60.624317
SI,84,97,-40.176895,174.95848,56.908348
SI,84,98,-40.176895,175.05223,46.19179
SI,84,99,-40.176895,175.14598,20.952837
SI,84,100,-40.176895,175.23973,0
SI,84,101,-40.176895,175.33348,0
SI,84,102,-40.176895,175.42723,0
SI,84,103,-40.176895,175.521,0
SI,84,104,-40.176895,175.61475,0
SI,84,105,-40.176895,175.7085,0
SI,84,106,-40.176895,175.80225,0
SI,84,107,-40.176895,175.896,0
SI,84,108,-40.176895,175.98975,0
SI,84,109,-40.176895,176.0835,0
SI,84,110,-40.176895,176.17725,0
SI,84,111,-40.176895,176.271,0
SI,84,112,-40.176895,176.36475,0
SI,84,113,-40.176895,176.45851,0
SI,84,114,-40.176895,176.55226,0
SI,84,115,-40.176895,176.64601,0
SI,84,116,-40.176895,176.73976,0
SI,84,117,-40.176895,176.83351,19.160517
SI,84,118,-40.176895,176.92726,77.91763
SI,84,119,-40.176895,177.02101,162.63731
SI,84,120,-40.176895,177.11476,363.88428
SI,85,0,-40.08314,165.86458,3857.2173
SI,85,1,-40.08314,165.95833,3761.773
SI,85,2,-40.08314,166.05208,3670.213
SI,85,3,-40.08314,166.14583,3455.0273
SI,85,4,-40.08314,166.23958,2907.0854
SI,85,5,-40.08314,166.33334,2905.2273
SI,85,6,-40.08314,166.4271,3256.144
SI,85,7,-40.08314,166.52084,3143.2512
SI,85,8,-40.08314,166.6146,2846.01
SI,85,9,-40.08314,166.70834,2378.7007
SI,85,10,-40.08314,166.8021,2036.7612
SI,85,11,-40.08314,166.89584,1671.6965
SI,85,12,-40.08314,166.9896,1521.6599
SI,85,13,-40.08314,167.08334,1460.1016
SI,85,14,-40.08314,167.1771,1402.5387
SI,85,15,-40.08314,167.27086,1339.7314
SI,85,16,-40.08314,167.36461,1255.1191
SI,85,17,-40.08314,167.45836,1180.3546
SI,85,18,-40.08314,167.55211,1135.4679
SI,85,19,-40.08314,167.64586,1087.8887
SI,85,20,-40.08314,167.73961,1033.8806
SI,85,21,-40.08314,167.83336,963.6289
SI,85,22,-40.08314,167.92711,898.92456
SI,85,23,-40.08314,168.02086,906.0863
SI,85,24,-40.08314,168.11461,886.45
SI,85,25,-40.08314,168.20837,886.3973
SI,85,26,-40.08314,168.30212,885.91797
SI,85,27,-40.08314,168.39587,879.4004
SI,85,28,-40.08314,168.48962,864.95557
SI,85,29,-40.08314,168.58337,852.74274
SI,85,30,-40.08314,168.67712,844.7745
SI,85,31,-40.08314,168.77087,827.6077
SI,85,32,-40.08314,168.86462,801.51495
SI,85,33,-40.08314,168.95837,795.89966
SI,85,34,-40.08314,169.05212,788.5277
SI,85,35,-40.08314,169.14589,786.3508
SI,85,36,-40.08314,169.23964,785.31036
SI,85,37,-40.08314,169.33339,786.07574
SI,85,38,-40.08314,169.42714,789.36505
SI,85,39,-40.08314,169.52089,797.5615
SI,85,40,-40.08314,169.61464,802.61566
SI,85,41,-40.08314,169.70839,818.5713
SI,85,42,-40.08314,169.80214,832.62805
SI,85,43,-40.08314,169.89589,847.96
SI,85,44,-40.08314,169.98965,850.91876
SI,85,45,-40.08314,170.0834,842.0725
SI,85,46,-40.08314,170.17715,817.4475
SI,85,47,-40.08314,170.2709,800.1811
SI,85,48,-40.08314,170.36465,787.56323
SI,85,49,-40.08314,170.4584,777.9365
SI,85,50,-40.08314,170.55215,766.99817
SI,85,51,-40.08314,170.6459,756.01825
SI,85,52,-40.08314,170.73965,741.5628
SI,85,53,-40.08314,170.8334,727.995
SI,85,54,-40.08314,170.92717,720.67816
SI,85,55,-40.08314,171.02092,710.08484
SI,85,56,-40.08314,171.11467,694.97266
SI,85,57,-40.08314,171.20842,677.13464
SI,85,58,-40.08314,171.30217,660.6123
SI,85,59,-40.08314,171.39592,649.2019
SI,85,60,-40.08314,171.48967,619.3712
SI,85,61,-40.08314,171.58342,566.5073
SI,85,62,-40.08314,171.67717,468.14212
SI,85,63,-40.08314,171.77092,424.4831
SI,85,64,-40.08314,171.86469,399.8315
SI,85,65,-40.08314,171.95844,424.8729
SI,85,66,-40.08314,172.05219,326.19482
SI,85,67,-40.08314,172.14594,297.56805
SI,85,68,-40.08314,172.23969,264.12744
SI,85,69,-40.08314,172.33344,226.38544
SI,85,70,-40.08314,172.42719,196.82062
SI,85,71,-40.08314,172.52094,182.91913
SI,85,72,-40.08314,172.61469,151.08102
SI,85,73,-40.08314,172.70844,137.01678
SI,85,74,-40.08314,172.8022,127.69673
SI,85,75,-40.08314,172.89595,126.7694
SI,85,76,-40.08314,172.9897,114.38323
SI,85,77,-40.08314,173.08345,105.39117
SI,85,78,-40.08314,173.1772,103.37658
SI,85,79,-40.08314,173.27095,99.97609
SI,85,80,-40.08314,173.3647,94.56558
SI,85,81,-40.08314,173.45845,89.99879
SI,85,82,-40.08314,173.5522,85.15942
SI,85,83,-40.08314,173.64597,80.203545
SI,85,84,-40.08314,173.73972,90.08204
SI,85,85,-40.08314,173.83347,100.08363
SI,85,86,-40.08314,173.92722,99.21573
SI,85,87,-40.08314,174.02097,89.05871
SI,85,88,-40.08314,174.11472,81.78632
SI,85,89,-40.08314,174.20847,80.6944
SI,85,90,-40.08314,174.30222,80.71709
SI,85,91,-40.08314,174.39597,78.32355
SI,85,92,-40.08314,174.48972,71.50055
SI,85,93,-40.08314,174.58348,70.40341
SI,85,94,-40.08314,174.67723,65.05053
SI,85,95,-40.08314,174.77098,55.873856
SI,85,96,-40.08314,174.86473,43.13902
SI,85,97,-40.08314,174.95848,40.000854
SI,85,98,-40.08314,175.05223,27.148718
SI,85,99,-40.08314,175.14598,0
SI,85,100,-40.08314,175.23973,0
SI,85,101,-40.08314,175.33348,0
SI,85,102,-40.08314,175.42723,0
SI,85,103,-40.08314,175.521,0
SI,85,104,-40.08314,175.61475,0
SI,85,105,-40.08314,175.7085,0
SI,85,106,-40.08314,175.80225,0
SI,85,107,-40.08314,175.896,0
SI,85,108,-40.08314,175.98975,0
SI,85,109,-40.08314,176.0835,0
SI,85,110,-40.08314,176.17725,0
SI,85,111,-40.08314,176.271,0
SI,85,112,-40.08314,176.36475,0
SI,85,113,-40.08314,176.45851,0
SI,85,114,-40.08314,176.55226,0
SI,85,115,-40.08314,176.64601,0
SI,85,116,-40.08314,176.73976,0
SI,85,117,-40.08314,176.83351,0
SI,85,118,-40.08314,176.92726,30.431578
SI,85,119,-40.08314,177.02101,105.99069
SI,85,120,-40.08314,177.11476,265.03125
SI,86,0,-39.98939,165.86458,3742.5688
SI,86,1,-39.98939,165.95833,3708.3853
SI,86,2,-39.98939,166.05208,3672.147
SI,86,3,-39.98939,166.14583,3641.965
SI,86,4,-39.98939,166.23958,3533.807
SI,86,5,-39.98939,166.33334,3372.8965
SI,86,6,-39.98939,166.4271,3328.4634
SI,86,7,-39.98939,166.52084,3168.0837
SI,86,8,-39.98939,166.6146,2892.4453
SI,86,9,-39.98939,166.70834,2460.4883
SI,86,10,-39.98939,166.8021,1976.9319
SI,86,11,-39.98939,166.89584,1688.6343
SI,86,12,-39.98939,166.9896,1522.5698
SI,86,13,-39.98939,167.08334,1405.3978
SI,86,14,-39.98939,167.1771,1358.6863
SI,86,15,-39.98939,167.27086,1336.9885
SI,86,16,-39.98939,167.36461,1280.9912
SI,86,17,-39.98939,167.45836,1226.4785
SI,86,18,-39.98939,167.55211,1181.3617
SI,86,19,-39.98939,167.64586,1128.2921
SI,86,20,-39.98939,167.73961,1092.7375
SI,86,21,-39.98939,167.83336,1025.179
SI,86,22,-39.98939,167.92711,936.1946
SI,86,23,-39.98939,168.02086,896.65
SI,86,24,-39.98939,168.11461,874.62756
SI,86,25,-39.98939,168.20837,859.0774
SI,86,26,-39.98939,168.30212,850.5365
SI,86,27,-39.98939,168.39587,846.88855
SI,86,28,-39.98939,168.48962,840.9784
SI,86,29,-39.98939,168.58337,831.62244
SI,86,30,-39.98939,168.67712,817.10913
SI,86,31,-39.98939,168.77087,787.3664
SI,86,32,-39.98939,168.86462,761.349
SI,86,33,-39.98939,168.95837,753.16174
SI,86,34,-39.98939,169.05212,749.41064
SI,86,35,-39.98939,169.14589,750.93005
SI,86,36,-39.98939,169.23964,754.0244
SI,86,37,-39.98939,169.33339,757.19604
SI,86,38,-39.98939,169.42714,757.2251
SI,86,39,-39.98939,169.52089,761.96796
SI,86,40,-39.98939,169.61464,760.91235
SI,86,41,-39.98939,169.70839,776.9449
SI,86,42,-39.98939,169.80214,800.2671
SI,86,43,-39.98939,169.89589,815.93054
SI,86,44,-39.98939,169.98965,841.44116
SI,86,45,-39.98939,170.0834,845.40454
SI,86,46,-39.98939,170.17715,828.4665
SI,86,47,-39.98939,170.2709,806.21497
SI,86,48,-39.98939,170.36465,796.25085
SI,86,49,-39.98939,170.4584,795.91113
SI,86,50,-39.98939,170.55215,789.2993
SI,86,51,-39.98939,170.6459,763.3549
SI,86,52,-39.98939,170.73965,744.7041
SI,86,53,-39.98939,170.8334,736.30566
SI,86,54,-39.98939,170.92717,740.51807
SI,86,55,-39.98939,171.02092,737.2438
SI,86,56,-39.98939,171.11467,724.5747
SI,86,57,-39.98939,171.20842,706.26483
SI,86,58,-39.98939,171.30217,682.28235
SI,86,59,-39.98939,171.39592,657.48425
SI,86,60,-39.98939,171.48967,625.0319
SI,86,61,-39.98939,171.58342,582.95197
SI,86,62,-39.98939,171.67717,528.14386
SI,86,63,-39.98939,171.77092,501.07053
SI,86,64,-39.98939,171.86469,398.01746
SI,86,65,-39.98939,171.95844,315.63492
SI,86,66,-39.98939,172.05219,299.9889
SI,86,67,-39.98939,172.14594,288.7469
SI,86,68,-39.98939,172.23969,261.85632
SI,86,69,-39.98939,172.33344,237.50311
SI,86,70,-39.98939,172.42719,208.36206
SI,86,71,-39.98939,172.52094,196.75894
SI,86,72,-39.98939,172.61469,189.8625
SI,86,73,-39.98939,172.70844,169.67575
SI,86,74,-39.98939,172.8022,146.76477
SI,86,75,-39.98939,172.89595,133.0115
SI,86,76,-39.98939,172.9897,126.53665
SI,86,77,-39.98939,173.08345,116.4454
SI,86,78,-39.98939,173.1772,110.0352
SI,86,79,-39.98939,173.27095,103.795845
SI,86,80,-39.98939,173.3647,99.47119
SI,86,81,-39.98939,173.45845,91.95512
SI,86,82,-39.98939,173.5522,83.55323
SI,86,83,-39.98939,173.64597,80.00146
SI,86,84,-39.98939,173.73972,103.14736
SI,86,85,-39.98939,173.83347,99.91812
SI,86,86,-39.98939,173.92722,89.761826
SI,86,87,-39.98939,174.02097,79.11801
SI,86,88,-39.98939,174.11472,49.084217
SI,86,89,-39.98939,174.20847,40.06698
SI,86,90,-39.98939,174.30222,49.360626
SI,86,91,-39.98939,174.39597,59.880287
SI,86,92,-39.98939,174.48972,39.8501
SI,86,93,-39.98939,174.58348,42.348625
SI,86,94,-39.98939,174.67723,40.22149
SI,86,95,-39.98939,174.77098,30.081871
SI,86,96,-39.98939,174.86473,29.523655
SI,86,97,-39.98939,174.95848,19.987774
SI,86,98,-39.98939,175.05223,0
SI,86,99,-39.98939,175.14598,0
SI,86,100,-39.98939,175.23973,0
SI,86,101,-39.98939,175.33348,0
SI,86,102,-39.98939,175.42723,0
SI,86,103,-39.98939,175.521,0
SI,86,104,-39.98939,175.61475,0
SI,86,105,-39.98939,175.7085,0
SI,86,106,-39.98939,175.80225,0
SI,86,107,-39.98939,175.896,0
SI,86,108,-39.98939,175.98975,0
SI,86,109,-39.98939,176.0835,0
SI,86,110,-39.98939,176.17725,0
SI,86,111,-39.98939,176.271,0
SI,86,112,-39.98939,176.36475,0
SI,86,113,-39.98939,176.45851,0
SI,86,114,-39.98939,176.55226,0
SI,86,115,-39.98939,176.64601,0
SI,86,116,-39.98939,176.73976,0
SI,86,117,-39.98939,176.83351,0
SI,86,118,-39.98939,176.92726,18.43872
SI,86,119,-39.98939,177.02101,84.06914
SI,86,120,-39.98939,177.11476,186.53574
SI,87,0,-39.895638,165.86458,3591.106
SI,87,1,-39.895638,165.95833,3613.2993
SI,87,2,-39.895638,166.05208,3605.2517
SI,87,3,-39.895638,166.14583,3555.7812
SI,87,4,-39.895638,166.23958,3503.4814
SI,87,5,-39.895638,166.33334,3434.4233
SI,87,6,-39.895638,166.4271,3335.4417
SI,87,7,-39.895638,166.52084,3216.0183
SI,87,8,-39.895638,166.6146,2916.8389
SI,87,9,-39.895638,166.70834,2395.645
SI,87,10,-39.895638,166.8021,1923.375
SI,87,11,-39.895638,166.89584,1612.8032
SI,87,12,-39.895638,166.9896,1281.4833
SI,87,13,-39.895638,167.08334,1192.8396
SI,87,14,-39.895638,167.1771,1140.278
SI,87,15,-39.895638,167.27086,1262.9501
SI,87,16,-39.895638,167.36461,1307.0204
SI,87,17,-39.895638,167.45836,1248.8899
SI,87,18,-39.895638,167.55211,1201.5127
SI,87,19,-39.895638,167.64586,1170.5771
SI,87,20,-39.895638,167.73961,1127.0153
SI,87,21,-39.895638,167.83336,1056.9427
SI,87,22,-39.895638,167.92711,986.7561
SI,87,23,-39.895638,168.02086,945.73016
SI,87,24,-39.895638,168.11461,858.72864
SI,87,25,-39.895638,168.20837,822.6571
SI,87,26,-39.895638,168.30212,798.4478
SI,87,27,-39.895638,168.39587,783.625
SI,87,28,-39.895638,168.48962,772.5606
SI,87,29,-39.895638,168.58337,762.34894
SI,87,30,-39.895638,168.67712,748.49
SI,87,31,-39.895638,168.77087,736.8006
SI,87,32,-39.895638,168.86462,729.9458
SI,87,33,-39.895638,168.95837,723.23944
SI,87,34,-39.895638,169.05212,726.33905
SI,87,35,-39.895638,169.14589,728.0272
SI,87,36,-39.895638,169.23964,725.81006
SI,87,37,-39.895638,169.33339,725.4675
SI,87,38,-39.895638,169.42714,730.1257
SI,87,39,-39.895638,169.52089,738.11743
SI,87,40,-39.895638,169.61464,740.13104
SI,87,41,-39.895638,169.70839,740.5402
SI,87,42,-39.895638,169.80214,752.0485
SI,87,43,-39.895638,169.89589,779.6157
SI,87,44,-39.895638,169.98965,809.9433
SI,87,45,-39.895638,170.0834,831.20703
SI,87,46,-39.895638,170.17715,834.09064
SI,87,47,-39.895638,170.2709,821.9706
SI,87,48,-39.895638,170.36465,809.6818
SI,87,49,-39.895638,170.4584,804.1699
SI,87,50,-39.895638,170.55215,799.86414
SI,87,51,-39.895638,170.6459,774.15796
SI,87,52,-39.895638,170.73965,747.1176
SI,87,53,-39.895638,170.8334,743.4117
SI,87,54,-39.895638,170.92717,760.62756
SI,87,55,-39.895638,171.02092,755.6811
SI,87,56,-39.895638,171.11467,747.34937
SI,87,57,-39.895638,171.20842,728.9327
SI,87,58,-39.895638,171.30217,694.7816
SI,87,59,-39.895638,171.39592,656.4018
SI,87,60,-39.895638,171.48967,632.4103
SI,87,61,-39.895638,171.58342,600.64197
SI,87,62,-39.895638,171.67717,556.28394
SI,87,63,-39.895638,171.77092,432.98593
SI,87,64,-39.895638,171.86469,330.38962
SI,87,65,-39.895638,171.95844,295.57327
SI,87,66,-39.895638,172.05219,278.97852
SI,87,67,-39.895638,172.14594,267.9893
SI,87,68,-39.895638,172.23969,261.42624
SI,87,69,-39.895638,172.33344,255.2568
SI,87,70,-39.895638,172.42719,241.9689
SI,87,71,-39.895638,172.52094,214.48627
SI,87,72,-39.895638,172.61469,196.74973
SI,87,73,-39.895638,172.70844,172.80386
SI,87,74,-39.895638,172.8022,150.04031
SI,87,75,-39.895638,172.89595,137.06158
SI,87,76,-39.895638,172.9897,126.95466
SI,87,77,-39.895638,173.08345,120.92477
SI,87,78,-39.895638,173.1772,111.875854
SI,87,79,-39.895638,173.27095,107.43502
SI,87,80,-39.895638,173.3647,101.22183
SI,87,81,-39.895638,173.45845,95.91788
SI,87,82,-39.895638,173.5522,82.25215
SI,87,83,-39.895638,173.64597,89.240524
SI,87,84,-39.895638,173.73972,89.99475
SI,87,85,-39.895638,173.83347,78.21478
SI,87,86,-39.895638,173.92722,66.819
SI,87,87,-39.895638,174.02097,49.09363
SI,87,88,-39.895638,174.11472,38.169014
SI,87,89,-39.895638,174.20847,23.952236
SI,87,90,-39.895638,174.30222,27.838821
SI,87,91,-39.895638,174.39597,26.071972
SI,87,92,-39.895638,174.48972,20.376053
SI,87,93,-39.895638,174.58348,30.199757
SI,87,94,-39.895638,174.67723,19.93142
SI,87,95,-39.895638,174.77098,16.53984
SI,87,96,-39.895638,174.86473,9.70847
SI,87,97,-39.895638,174.95848,0
SI,87,98,-39.895638,175.05223,0
SI,87,99,-39.895638,175.14598,0
SI,87,100,-39.895638,175.23973,0
SI,87,101,-39.895638,175.33348,0
SI,87,102,-39.895638,175.42723,0
SI,87,103,-39.895638,175.521,0
SI,87,104,-39.895638,175.61475,0
SI,87,105,-39.895638,175.7085,0
SI,87,106,-39.895638,175.80225,0
SI,87,107,-39.895638,175.896,0
SI,87,108,-39.895638,175.98975,0
SI,87,109,-39.895638,176.0835,0
SI,87,110,-39.895638,176.17725,0
SI,87,111,-39.895638,176.271,0
SI,87,112,-39.895638,176.36475,0
SI,87,113,-39.895638,176.45851,0
SI,87,114,-39.895638,176.55226,0
SI,87,115,-39.895638,176.64601,0
SI,87,116,-39.895638,176.73976,0
SI,87,117,-39.895638,176.83351,0
SI,87,118,-39.895638,176.92726,0
SI,87,119,-39.895638,177.02101,68.60733
SI,87,120,-39.895638,177.11476,142.38614
SI,88,0,-39.801888,165.86458,3473.9744
SI,88,1,-39.801888,165.95833,3475.9824
SI,88,2,-39.801888,166.05208,3444.4197
SI,88,3,-39.801888,166.14583,3422.883
SI,88,4,-39.801888,166.23958,3402.992
SI,88,5,-39.801888,166.33334,3346.207
SI,88,6,-39.801888,166.4271,3278.3145
SI,88,7,-39.801888,166.52084,3178.9482
SI,88,8,-39.801888,166.6146,2851.8523
SI,88,9,-39.801888,166.70834,2261.6592
SI,88,10,-39.801888,166.8021,1906.3953
SI,88,11,-39.801888,166.89584,1645.9004
SI,88,12,-39.801888,166.9896,1586.0972
SI,88,13,-39.801888,167.08334,1143.4534
SI,88,14,-39.801888,167.1771,1000.43274
SI,88,15,-39.801888,167.27086,997.0195
SI,88,16,-39.801888,167.36461,1110.6362
SI,88,17,-39.801888,167.45836,1236.6141
SI,88,18,-39.801888,167.55211,1230.3237
SI,88,19,-39.801888,167.64586,1168.3772
SI,88,20,-39.801888,167.73961,1120.6761
SI,88,21,-39.801888,167.83336,1051.6165
SI,88,22,-39.801888,167.92711,962.3185
SI,88,23,-39.801888,168.02086,877.03436
SI,88,24,-39.801888,168.11461,821.09674
SI,88,25,-39.801888,168.20837,773.7441
SI,88,26,-39.801888,168.30212,753.2204
SI,88,27,-39.801888,168.39587,743.9352
SI,88,28,-39.801888,168.48962,731.71173
SI,88,29,-39.801888,168.58337,721.68695
SI,88,30,-39.801888,168.67712,714.5999
SI,88,31,-39.801888,168.77087,702.70337
SI,88,32,-39.801888,168.86462,698.65173
SI,88,33,-39.801888,168.95837,690.0618
